spot_id,spot_name,course_id,region_id,course_seq,time_move,div_inout,tema_name
26901,학동자동차야영장,269,294,1,0,실외,캠핑/스포츠
26902,거제자연휴양림,269,294,2,2,실외,자연/힐링
26903,거제 학동리 동백나무 숲 및 팔색조번식지,269,294,3,4,실외,자연/힐링
26904,학동흑진주몽돌해변,269,294,4,6,실외,자연/힐링
26905,학동마을,269,294,5,8,실외,자연/힐링
27001,합강공원 오토캠핑장,270,239,1,0,실외,캠핑/스포츠
27002,합호서원,270,239,2,2,실외,종교/역사/전통
27003,황룡사,270,239,3,4,실외,종교/역사/전통
27101,영덕군해맞이캠핑장,271,277,1,0,실외,캠핑/스포츠
27102,풍력발전단지,271,277,2,2,실외,체험/학습/산업
27103,창포마을,271,277,3,4,실외,자연/힐링
27104,영덕해맞이공원,271,277,4,6,실외,자연/힐링
27201,잼핑홀리데이 잼핑카라반,272,307,1,0,실내,캠핑/스포츠
27202,한국문화연수원,272,307,2,2,실내,체험/학습/산업
27203,마곡사,272,307,3,4,실외,종교/역사/전통
27301,한국미술관,273,339,1,0,실내,문화/예술
27302,에버랜드,273,339,2,2,실외,쇼핑/놀이
27303,캐리비안베이,273,339,3,4,실내,자연/힐링
27304,양지파인리조트,273,339,4,6,실내,자연/힐링
27305,삼성화재교통박물관,273,339,5,9,실내,체험/학습/산업
27401,백양사 가인야영장,274,343,1,0,실외,캠핑/스포츠
27402,장성호관광지,274,343,2,2,실외,자연/힐링
27403,황룡전적지,274,343,3,5,실외,종교/역사/전통
27404,필암서원,274,343,4,7,실외,종교/역사/전통
27501,유명산자연휴양림 야영장,275,300,1,0,실외,캠핑/스포츠
27502,코스모피아 천문대,275,300,2,3,실내,자연/힐링
27503,취옹예술관,275,300,3,6,실내,체험/학습/산업
27601,청태산자연휴양림,276,362,1,0,실외,자연/힐링
27602,숲체원,276,362,2,2,실외,체험/학습/산업
27603,허브나라농원,276,353,3,4,실외,자연/힐링
27604,이효석 문학관,276,353,4,7,실외,문화/예술
27701,거제포로수용소 유적공원,277,294,1,0,실외,종교/역사/전통
27702,구조라해수욕장,277,294,2,2,실외,자연/힐링
27703,신선대 전망대,277,294,3,5,실내,자연/힐링
27704,한려수도 조망케이블카,277,162,4,8,실외,자연/힐링
27705,통영수산과학관,277,162,5,10,실내,체험/학습/산업
27706,해저터널,277,162,6,12,실내,자연/힐링
27801,자라섬오토캠핑장,278,300,1,0,실외,캠핑/스포츠
27802,호명호수공원,278,300,2,2,실외,자연/힐링
27803,쁘띠프랑스,278,300,3,5,실외,문화/예술
27804,강촌유원지,278,101,4,7,실외,자연/힐링
27805,김유정 문학촌,278,101,5,9,실외,문화/예술
27901,사인암,279,316,1,0,실외,종교/역사/전통
27902,방곡도깨비마을,279,316,2,2,실외,체험/학습/산업
27903,청풍호 유람선,279,221,3,5,실외,자연/힐링
27904,도담삼봉,279,316,4,8,실외,자연/힐링
27905,온달관광지,279,316,5,10,실외,자연/힐링
28001,법주사,280,311,1,0,실외,종교/역사/전통
28002,아미산,280,311,2,3,실외,자연/힐링
28003,장곡자연휴양림,280,311,3,5,실외,자연/힐링
28004,부계 한밤마을 돌담길,280,311,4,8,실외,자연/힐링
28005,군위 삼존석굴,280,311,5,10,실외,종교/역사/전통
28101,고산 윤선도 유적지,281,261,1,0,실외,종교/역사/전통
28102,대흥사,281,261,2,2,실외,종교/역사/전통
28103,땅끝관광지,281,261,3,5,실외,자연/힐링
28104,간척지 담수호 주변 철새도래지,281,261,4,8,실외,자연/힐링
28105,우항리 공룡화석자연사유적지,281,261,5,10,실외,종교/역사/전통
28201,밤별캠핑장,282,127,1,0,실외,캠핑/스포츠
28202,대리마을 산골농원,282,300,2,4,실내,체험/학습/산업
28203,일중요 (밤골도예),282,127,3,8,실내,체험/학습/산업
28204,앙성탄산온천,282,127,4,10,실내,자연/힐링
28301,무릉계곡,283,106,1,0,실외,자연/힐링
28302,추암해변,283,106,2,2,실외,자연/힐링
28303,천곡동굴,283,106,3,4,실내,자연/힐링
28304,망상해변,283,106,4,7,실외,자연/힐링
28305,묵호항,283,106,5,9,실외,자연/힐링
28306,묵호등대,283,106,6,11,실내,자연/힐링
28307,논골담길,283,106,7,13,실외,자연/힐링
28401,이화원 나비스토리,284,300,1,0,실외,자연/힐링
28402,무주채폭포,284,300,2,3,실외,자연/힐링
28403,강씨봉자연휴양림,284,300,3,5,실외,자연/힐링
28404,명지산생태전시관,284,300,4,7,실내,체험/학습/산업
28405,남송미술관,284,300,5,9,실내,문화/예술
28406,가평현암농경유물박물관,284,300,6,12,실내,체험/학습/산업
28501,홍룡폭포,285,257,1,0,실외,자연/힐링
28502,내원사,285,257,2,2,실외,종교/역사/전통
28503,법기수원지,285,257,3,5,실외,자연/힐링
28504,양산타워,285,257,4,7,실내,자연/힐링
28505,남부시장,285,257,5,9,실외,쇼핑/놀이
28506,통도환타지아,285,257,6,12,실외,쇼핑/놀이
28507,대운산자연휴양림,285,257,7,14,실외,자연/힐링
28601,내연산계곡,286,138,1,0,실외,자연/힐링
28602,덕동문화마을,286,138,2,2,실외,자연/힐링
28603,비학산자연휴양림,286,138,3,5,실외,자연/힐링
28604,영일대 전망대,286,138,4,7,실내,자연/힐링
28605,포항해양스포츠아카데미,286,138,5,9,실외,체험/학습/산업
28606,칠포해수욕장,286,138,6,12,실외,자연/힐링
28701,야생화 압화전시관,287,310,1,0,실외,체험/학습/산업
28702,지리산치즈랜드,287,310,2,2,실외,체험/학습/산업
28703,수락폭포,287,310,3,5,실외,자연/힐링
28704,사성암,287,310,4,7,실외,종교/역사/전통
28705,섬진강어류생태관,287,310,5,10,실내,체험/학습/산업
28706,운조루,287,310,6,12,실외,종교/역사/전통
28707,화엄사,287,310,7,14,실외,종교/역사/전통
28708,반달가슴곰생태학습장,287,310,8,16,실외,체험/학습/산업
28801,실상사,288,247,1,0,실외,종교/역사/전통
28802,직소폭포,288,243,2,6,실외,자연/힐링
28803,내소사,288,243,3,8,실외,종교/역사/전통
28804,채석강,288,243,4,10,실외,자연/힐링
28805,격포해변,288,243,5,12,실외,자연/힐링
28806,금구원야외조각미술관,288,243,6,14,실내,문화/예술
28807,개암사,288,243,7,17,실외,종교/역사/전통
28901,금산산림문화타운,289,238,1,0,실외,캠핑/스포츠
28902,십이폭포,289,238,2,2,실외,자연/힐링
28903,개삼터공원,289,238,3,5,실외,자연/힐링
28904,인삼약초시장,289,238,4,7,실내,쇼핑/놀이
28905,금산향토관,289,238,5,9,실내,체험/학습/산업
28906,금강생태과학체험관,289,238,6,11,실내,체험/학습/산업
28907,적벽강,289,238,7,13,실외,자연/힐링
29001,수옥폭포,290,309,1,0,실외,자연/힐링
29002,한지체험박물관,290,309,2,2,실내,체험/학습/산업
29003,화양구곡,290,309,3,5,실외,자연/힐링
29004,선유구곡,290,309,4,7,실외,자연/힐링
29005,쌍곡구곡,290,309,5,9,실외,자연/힐링
29006,산막이옛길,290,309,6,12,실외,자연/힐링
29007,둔율올갱이마을,290,309,7,14,실외,자연/힐링
29008,용추폭포,290,309,8,16,실외,자연/힐링
29101,양림동 역사문화마을,291,156,1,0,실외,문화/예술
29102,양림산,291,156,2,2,실외,자연/힐링
29103,사직공원 전망대,291,156,3,4,실내,자연/힐링
29104,의재미술관,291,156,4,6,실내,문화/예술
29105,증심사,291,156,5,8,실외,종교/역사/전통
29201,무녕왕릉,292,307,1,0,실내,종교/역사/전통
29202,고마나루,292,307,2,2,실외,자연/힐링
29203,국립공주박물관,292,307,3,4,실내,종교/역사/전통
29204,공주정지산유적,292,307,4,6,실외,종교/역사/전통
29205,금학생태공원,292,307,5,8,실외,자연/힐링
29206,갑사,292,307,6,11,실외,종교/역사/전통
29207,신원사,292,307,7,13,실외,종교/역사/전통
29301,제이드가든,293,101,1,0,실외,자연/힐링
29302,김유정문학촌,293,101,2,3,실외,문화/예술
29303,공지천,293,101,3,5,실외,자연/힐링
29304,물레길,293,101,4,7,실외,자연/힐링
29305,강원도립화목원,293,101,5,9,실외,자연/힐링
29306,애니메이션박물관,293,101,6,11,실내,체험/학습/산업
29307,청평사,293,101,7,13,실외,종교/역사/전통
29401,암남공원,294,159,1,0,실외,자연/힐링
29402,아미산전망대,294,159,2,2,실내,자연/힐링
29403,낙동강하구에코센터,294,159,3,4,실내,체험/학습/산업
29404,해동용궁사,294,159,4,7,실외,종교/역사/전통
29405,수산과학관,294,159,5,9,실내,체험/학습/산업
29406,죽성리 드림 오픈세트장,294,159,6,12,실외,자연/힐링
29407,기장 대변항,294,159,7,14,실외,자연/힐링
29408,일광해수욕장,294,159,8,16,실외,자연/힐링
29501,광화문,295,108,1,0,실외,종교/역사/전통
29502,서울애니메이션센터,295,108,2,2,실외,체험/학습/산업
29503,남산,295,108,3,4,실외,자연/힐링
29504,63스퀘어,295,108,4,6,실내,체험/학습/산업
29505,트릭아트미술관,295,108,5,8,실내,문화/예술
29506,인사동,295,108,6,11,실외,문화/예술
29507,북촌 한옥마을,295,108,7,13,실외,종교/역사/전통
29508,창덕궁,295,108,8,15,실외,종교/역사/전통
29509,청계광장,295,108,9,17,실외,자연/힐링
29601,양구생태식물원,296,328,1,0,실외,자연/힐링
29602,DMZ야생동물생태관,296,328,2,2,실내,체험/학습/산업
29603,두타연,296,328,3,4,실외,자연/힐링
29604,백자박물관,296,328,4,7,실내,종교/역사/전통
29605,이해인시문학과 김형석 안병욱 철학의집,296,328,5,9,실내,문화/예술
29606,한반도섬,296,328,6,11,실외,자연/힐링
29607,양구레포츠공원,296,328,7,13,실외,자연/힐링
29701,천장호 출렁다리,297,349,1,0,실외,자연/힐링
29702,고운식물원,297,349,2,3,실외,자연/힐링
29703,칠갑산천문대,297,349,3,5,실내,자연/힐링
29704,장승공원,297,349,4,7,실외,자연/힐링
29705,목재문화체험장,297,349,5,9,실내,체험/학습/산업
29801,기청산 식물원,298,138,1,0,실외,자연/힐링
29802,보경사,298,138,2,2,실외,종교/역사/전통
29803,내연산 12폭포,298,138,3,4,실외,자연/힐링
29804,경상북도 수목원,298,138,4,7,실외,자연/힐링
29805,영행대해수욕장,298,138,5,10,실외,자연/힐링
29806,포항운하,298,138,6,13,실외,자연/힐링
29901,가야산야생화식물원,299,138,1,0,실외,자연/힐링
29902,심원사,299,138,2,2,실외,종교/역사/전통
29903,사우당종택,299,138,3,4,실외,종교/역사/전통
29904,성주오일장,299,138,4,7,실외,쇼핑/놀이
29905,성주 경산리 성밖숲,299,138,5,9,실외,자연/힐링
30001,충주댐,300,127,1,0,실외,자연/힐링
30002,반딧불 캠핑장,300,127,2,3,실외,캠핑/스포츠
30003,중앙탑 사적공원,300,127,3,5,실외,문화/예술
30004,탄금대,300,127,4,8,실외,자연/힐링
30005,수안보온천,300,127,5,10,실내,자연/힐링
30101,학동자동차야영장,301,294,1,0,실외,캠핑/스포츠
30102,바람의 언덕,301,294,2,2,실외,자연/힐링
30103,신선대,301,294,3,4,실외,자연/힐링
30104,외도,301,294,4,7,실외,자연/힐링
30201,아트인아일랜드캠핑장,302,353,1,0,실외,캠핑/스포츠
30202,무이 예술관,302,353,2,2,실외,문화/예술
30203,허브나라,302,353,3,4,실외,자연/힐링
30204,이효석문화마을,302,353,4,6,실외,문화/예술
30301,대관령 자연휴양림,303,105,1,0,실외,자연/힐링
30302,오죽헌,303,105,2,2,실외,종교/역사/전통
30303,참소리박물관,303,105,3,4,실내,문화/예술
30304,경포대,303,105,4,7,실외,자연/힐링
30305,대관령 양떼목장,303,105,5,9,실외,자연/힐링
30401,검봉산 자연휴양림,304,322,1,0,실외,자연/힐링
30402,해양 레일바이크,304,322,2,2,실외,자연/힐링
30403,장호항,304,322,3,4,실외,자연/힐링
30404,덕풍계곡,304,322,4,7,실외,자연/힐링
30501,소백산 국립공원 삼가 야영장,305,272,1,0,실외,캠핑/스포츠
30502,소수서원,305,272,2,2,실외,종교/역사/전통
30503,선비촌,305,272,3,4,실외,종교/역사/전통
30504,부석사,305,272,4,7,실외,종교/역사/전통
30601,태종대유원지,306,159,1,0,실외,자연/힐링
30602,자갈치마켓,306,159,2,2,실외,쇼핑/놀이
30603,BIFF 거리 극장,306,159,3,4,실외,문화/예술
30604,국제시장,306,159,4,6,실외,쇼핑/놀이
30605,용두산공원,306,159,5,8,실외,자연/힐링
30606,광안대교,306,159,6,11,실외,자연/힐링
30607,해운대 해수욕장,306,159,7,13,실외,자연/힐링
30608,오륙도,306,159,8,15,실외,자연/힐링
30609,달맞이고개,306,159,9,17,실외,자연/힐링
30610,해동용궁사,306,159,10,19,실외,종교/역사/전통
30701,해운대 해수욕장,307,159,1,0,실외,자연/힐링
30702,동백섬,307,159,2,2,실외,자연/힐링
30703,부산아쿠아리움,307,159,3,4,실내,자연/힐링
30704,오륙도,307,159,4,6,실외,자연/힐링
30705,낭만의 언덕 달맞이길,307,159,5,9,실외,자연/힐링
30706,해동용궁사,307,159,6,11,실외,종교/역사/전통
30707,송도해수욕장,307,159,7,14,실외,자연/힐링
30708,암남공원,307,159,8,16,실외,자연/힐링
30709,아미산전망대,307,159,9,18,실내,자연/힐링
30710,다대포 꿈의 낙조분수,307,159,10,20,실외,자연/힐링
30711,을숙도,307,159,11,22,실외,자연/힐링
30801,태종대 전망대,308,159,1,0,실내,자연/힐링
30802,자갈치마켓,308,159,2,2,실외,쇼핑/놀이
30803,BIFF 거리 극장,308,159,3,4,실외,문화/예술
30804,국제시장,308,159,4,6,실외,종교/역사/전통
30805,용두산공원,308,159,5,8,실외,자연/힐링
30806,금정산 금정8경,308,159,6,11,실외,자연/힐링
30807,동래온천,308,159,7,13,실내,자연/힐링
30808,복천박물관,308,159,8,15,실내,종교/역사/전통
30809,충렬사,308,159,9,17,실외,종교/역사/전통
30810,부산박물관 문화체험관,308,159,10,20,실내,종교/역사/전통
30811,UN 기념공원,308,159,11,22,실외,종교/역사/전통
30901,자갈치마켓시장,309,159,1,0,실외,쇼핑/놀이
30902,용두산공원,309,159,2,2,실외,자연/힐링
30903,감천문화마을,309,159,3,4,실외,문화/예술
30904,영도문화의거리,309,159,4,6,실외,문화/예술
30905,다대포 해수욕장,309,159,5,9,실외,자연/힐링
30906,해동용궁사,309,159,6,11,실외,종교/역사/전통
30907,미포,309,159,7,14,실외,문화/예술
30908,오륙도,309,159,8,16,실외,자연/힐링
30909,달맞이고개,309,159,9,18,실외,자연/힐링
30910,누리마루 APEC 하우스,309,159,10,20,실외,문화/예술
30911,황령산 봉수대,309,159,11,23,실외,자연/힐링
30912,광안대교(다이아몬드브릿지),309,159,12,25,실외,자연/힐링
31001,태종대 전망대,310,159,1,0,실내,자연/힐링
31002,자갈치마켓,310,159,2,2,실외,쇼핑/놀이
31003,BIFF 거리 극장,310,159,3,4,실외,문화/예술
31004,국제시장,310,159,4,6,실외,종교/역사/전통
31005,용두산공원,310,159,5,8,실외,자연/힐링
31006,광안대교,310,159,6,11,실외,자연/힐링
31007,해운대 해수욕장,310,159,7,13,실외,자연/힐링
31008,오륙도,310,159,8,15,실외,자연/힐링
31009,달맞이고개,310,159,9,17,실외,자연/힐링
31010,해동용궁사,310,159,10,19,실외,종교/역사/전통
31011,범어사,310,159,11,22,실외,종교/역사/전통
31012,동래온천,310,159,12,24,실내,자연/힐링
31013,부산박물관 문화체험관,310,159,13,27,실내,문화/예술
31014,UN 기념공원,310,159,14,29,실외,종교/역사/전통
31015,을숙도 철새공원,310,159,15,31,실외,자연/힐링
31016,아미산전망대,310,159,16,33,실내,자연/힐링
31017,다대포 꿈의 낙조분수,310,159,17,36,실외,자연/힐링
31101,수성못,311,143,1,0,실외,자연/힐링
31102,수성랜드 아이스링크,311,143,2,2,실내,쇼핑/놀이
31103,들안길 먹거리타운,311,143,3,4,실외,쇼핑/놀이
31104,이월드/83타워,311,143,4,6,실내,쇼핑/놀이
31105,김광석길,311,143,5,8,실외,문화/예술
31201,팔공산 하늘정원,312,143,1,0,실외,자연/힐링
31202,팔공산 동화지구,312,143,2,2,실외,쇼핑/놀이
31203,패션쥬얼리타운,312,143,3,5,실외,쇼핑/놀이
31204,동성로,312,143,4,7,실외,쇼핑/놀이
31301,앞산공원 전망대,313,143,1,0,실내,자연/힐링
31302,앞산카페거리,313,143,2,2,실외,쇼핑/놀이
31303,이월드/83타워,313,143,3,4,실내,쇼핑/놀이
31304,수성못,313,143,4,6,실외,자연/힐링
31305,들안길먹거리타운,313,143,5,8,실외,쇼핑/놀이
31306,대구미술관,313,143,6,11,실내,문화/예술
31307,forRest 스파밸리,313,143,7,13,실내,쇼핑/놀이
31308,힐크레스트 허브힐즈,313,143,8,15,실외,자연/힐링
31401,도동서원,314,143,1,0,실외,종교/역사/전통
31402,낙동강자전거길,314,143,2,3,실외,자연/힐링
31403,호산동메타세콰이어숲길,314,143,3,5,실외,자연/힐링
31404,사문진주막촌,314,143,4,7,실외,쇼핑/놀이
31405,대구수목원,314,143,5,9,실외,자연/힐링
31406,인흥마을,314,143,6,11,실외,종교/역사/전통
31407,하중도,314,143,7,14,실외,자연/힐링
31501,불로동 고분군,315,143,1,0,실외,종교/역사/전통
31502,신숭겸장군유적지,315,143,2,2,실외,종교/역사/전통
31503,팔공산산중전통장터,315,143,3,4,실외,종교/역사/전통
31504,팔공산하늘정원,315,143,4,6,실외,자연/힐링
31505,동화사,315,143,5,8,실외,종교/역사/전통
31506,팔공산올레1길,315,143,6,10,실외,자연/힐링
31601,이월드/83타워,316,143,1,0,실내,쇼핑/놀이
31602,근대골목,316,143,2,2,실외,종교/역사/전통
31603,동성로,316,143,3,4,실외,쇼핑/놀이
31604,김광석길,316,143,4,6,실외,문화/예술
31605,팔공산하늘정원,316,143,5,9,실외,자연/힐링
31606,동화사,316,143,6,11,실외,종교/역사/전통
31701,이월드/83타워,317,143,1,0,실내,쇼핑/놀이
31702,서문시장,317,143,2,2,실외,쇼핑/놀이
31703,가톨릭타운,317,143,3,4,실외,종교/역사/전통
31704,삼성상회옛터,317,143,4,6,실외,종교/역사/전통
31705,약령시 한의학박물관,317,143,5,8,실내,체험/학습/산업
31706,동성로,317,143,6,10,실외,쇼핑/놀이
31707,벨뱃갤러리 영도다움,317,143,7,12,실외,문화/예술
31708,김광석길,317,143,8,14,실외,문화/예술
31801,앞산공원 전망대,318,143,1,0,실외,자연/힐링
31802,수성못,318,143,2,2,실외,자연/힐링
31803,들안길먹거리타운,318,143,3,4,실외,쇼핑/놀이
31804,forRest 스파밸리,318,143,4,6,실내,쇼핑/놀이
31805,힐크레스트 허브힐즈,318,143,5,8,실외,자연/힐링
31806,녹동서원,318,143,6,11,실외,종교/역사/전통
31807,대구미술관,318,143,7,13,실내,문화/예술
31901,강정고령보,319,143,1,0,실외,자연/힐링
31902,도동서원,319,143,2,3,실외,종교/역사/전통
31903,국립대구과학관,319,143,3,5,실내,체험/학습/산업
31904,비슬산자연휴양림,319,143,4,8,실외,자연/힐링
31905,마비정 벽화마을,319,143,5,10,실외,문화/예술
31906,대구수목원,319,143,6,13,실외,자연/힐링
32001,팔공산 하늘정원,320,143,1,0,실외,자연/힐링
32002,시민안전테마파크,320,143,2,2,실내,체험/학습/산업
32003,동화사,320,143,3,4,실외,종교/역사/전통
32004,방짜유기박물관,320,143,4,6,실내,종교/역사/전통
32005,갓바위,320,143,5,9,실외,자연/힐링
32101,청라언덕,321,143,1,0,실외,문화/예술
32102,서문시장,321,143,2,2,실외,쇼핑/놀이
32103,삼성상회옛터,321,143,3,4,실외,종교/역사/전통
32104,대구예술발전소,321,143,4,6,실내,문화/예술
32105,북성로 공구박물관,321,143,5,8,실내,체험/학습/산업
32106,향촌문화관,321,143,6,10,실내,문화/예술
32201,월봉서원,322,156,1,0,실외,종교/역사/전통
32202,김대중컨벤션센터,322,156,2,2,실내,문화/예술
32203,5·18자유공원,322,156,3,4,실외,체험/학습/산업
32204,양동시장,322,156,4,7,실외,쇼핑/놀이
32205,양림동역사문화마을,322,156,5,9,실외,문화/예술
32206,원효사,322,156,6,11,실외,종교/역사/전통
32207,광주호 호수생태공원,322,156,7,13,실외,자연/힐링
32208,환벽당/소쇄원,322,156,8,15,실외,종교/역사/전통
32209,대인예술시장,322,156,9,18,실외,문화/예술
32301,시립민속박물관,323,156,1,0,실내,종교/역사/전통
32302,국립5·18민주묘지,323,156,2,2,실외,종교/역사/전통
32303,광주호 호수생태공원,323,156,3,5,실외,자연/힐링
32304,환벽당/소쇄원,323,156,4,7,실외,종교/역사/전통
32305,무등산,323,156,5,9,실외,자연/힐링
32306,의재미술관,323,156,6,11,실내,문화/예술
32307,양림동역사문화마을,323,156,7,13,실외,종교/역사/전통
32401,시립민속박물관,324,156,1,0,실내,종교/역사/전통
32402,광주학생독립운동기념관,324,156,2,2,실내,종교/역사/전통
32403,대인예술시장,324,156,3,4,실외,문화/예술
32404,예술의거리,324,156,4,6,실외,문화/예술
32405,무돌길,324,156,5,8,실외,자연/힐링
32406,광주호 호수생태원,324,156,6,11,실외,자연/힐링
32407,양림동역사문화마을,324,156,7,13,실외,종교/역사/전통
32501,국립5·18민주묘지,325,156,1,0,실외,종교/역사/전통
32502,시립민속박물관,325,156,2,2,실내,종교/역사/전통
32503,시립미술관,325,156,3,4,실내,문화/예술
32504,대인예술시장,325,156,4,6,실외,문화/예술
32505,광주폴리,325,156,5,9,실외,문화/예술
32506,증심사,325,156,6,11,실외,종교/역사/전통
32507,의재미술관,325,156,7,13,실내,문화/예술
32508,양림동역사문화마을,325,156,8,16,실외,종교/역사/전통
32509,양동시장,325,156,9,18,실외,쇼핑/놀이
32510,국립광주박물관,325,156,10,20,실내,종교/역사/전통
32511,시립민속박물관,325,156,11,22,실내,종교/역사/전통
32512,월봉서원,325,156,12,25,실외,종교/역사/전통
32601,증심사,326,156,1,0,실외,종교/역사/전통
32602,의재미술관,326,156,2,2,실내,문화/예술
32603,전통문화관,326,156,3,4,실외,종교/역사/전통
32604,예술의거리,326,156,4,6,실외,문화/예술
32605,광주김치타운,326,156,5,8,실내,체험/학습/산업
32606,양림동역사문화마을,326,156,6,11,실외,종교/역사/전통
32607,국립광주박물관,326,156,7,13,실내,종교/역사/전통
32608,광주비엔날레,326,156,8,15,실외,문화/예술
32701,시화문화마을,327,156,1,0,실외,문화/예술
32702,광주호 호수생태공원,327,156,2,2,실외,자연/힐링
32703,광주김치타운,327,156,3,5,실내,체험/학습/산업
32704,예술의거리,327,156,4,7,실외,문화/예술
32705,국립광주박물관,327,156,5,9,실내,종교/역사/전통
32706,시립민속박물관,327,156,6,11,실내,종교/역사/전통
32707,국립5·18민주묘지,327,156,7,13,실외,종교/역사/전통
32708,김대중컨벤션센터,327,156,8,16,실내,문화/예술
32709,양동시장,327,156,9,18,실외,쇼핑/놀이
32801,시립민속박물관,328,156,1,0,실내,종교/역사/전통
32802,광주호 호수생태공원,328,156,2,2,실외,자연/힐링
32803,국립5·18민주묘지,328,156,3,5,실외,종교/역사/전통
32804,충장로,328,156,4,7,실외,쇼핑/놀이
32805,예술의거리,328,156,5,9,실외,문화/예술
32806,광주김치타운,328,156,6,11,실내,체험/학습/산업
32807,증심사,328,156,7,14,실외,종교/역사/전통
32808,전통문화관,328,156,8,16,실외,종교/역사/전통
