spot_id,spot_name,course_id,region_id,course_seq,time_move,div_inout,tema_name
32901,국립광주박물관,329,156,1,0,실내,종교/역사/전통
32902,국립5·18민주묘지,329,156,2,2,실외,종교/역사/전통
32903,광주호 호수생태공원,329,156,3,5,실외,자연/힐링
32904,충장로,329,156,4,7,실외,쇼핑/놀이
32905,무등산,329,156,5,9,실외,자연/힐링
32906,증심사,329,156,6,11,실외,종교/역사/전통
32907,전통문화관,329,156,7,13,실외,종교/역사/전통
32908,광주김치타운,329,156,8,16,실내,체험/학습/산업
32909,양림동역사문화마을,329,156,9,18,실외,종교/역사/전통
33001,남도향토음식박물관,330,156,1,0,실내,종교/역사/전통
33002,국립5·18민주묘지,330,156,2,2,실외,종교/역사/전통
33003,빛고을공예창작촌,330,156,3,5,실외,체험/학습/산업
33004,전통문화관,330,156,4,7,실외,종교/역사/전통
33005,운림제,330,156,5,9,실외,자연/힐링
33006,기아자동차 광주공장,330,156,6,11,실내,체험/학습/산업
33007,T스퀘어,330,156,7,14,실내,체험/학습/산업
33101,고싸움테마파크,331,156,1,0,실외,체험/학습/산업
33102,광주김치타운,331,156,2,2,실내,체험/학습/산업
33103,전통문화관,331,156,3,5,실외,종교/역사/전통
33104,기아자동차 광주공장,331,156,4,7,실내,체험/학습/산업
33105,남도향토음식박물관,331,156,5,9,실내,종교/역사/전통
33106,시립민속박물관,331,156,6,11,실내,종교/역사/전통
33107,빛고을공예창작촌,331,156,7,14,실외,체험/학습/산업
33108,T스퀘어,331,156,8,16,실내,체험/학습/산업
33201,기아자동차 광주공장,332,156,1,0,실내,체험/학습/산업
33202,전통문화관,332,156,2,2,실외,종교/역사/전통
33203,남도향토음식박물관,332,156,3,5,실내,종교/역사/전통
33204,광주비엔날레,332,156,4,7,실외,문화/예술
33205,시립민속박물관,332,156,5,9,실내,종교/역사/전통
33206,시립미술관,332,156,6,11,실내,문화/예술
33207,빛고을공예창작촌,332,156,7,13,실외,체험/학습/산업
33208,T스퀘어,332,156,8,16,실내,체험/학습/산업
33301,새만금방조제,333,140,1,0,실외,자연/힐링
33302,채석강,333,243,2,3,실외,자연/힐링
33303,백양사,333,156,3,8,실외,종교/역사/전통
33304,양림동역사문화마을,333,156,4,10,실외,종교/역사/전통
33305,대인예술시장,333,156,5,12,실외,문화/예술
33306,소쇄원,333,317,6,14,실외,자연/힐링
33307,메타세퀘이어길,333,317,7,17,실외,자연/힐링
33308,죽녹원,333,317,8,19,실외,자연/힐링
33401,새만금방조제,334,140,1,0,실외,자연/힐링
33402,선운사,334,172,2,4,실외,종교/역사/전통
33403,법성포불교도래지,334,252,3,7,실외,종교/역사/전통
33404,백수해안도로,334,252,4,9,실외,자연/힐링
33405,증도 슬로우시티,334,325,5,12,실외,자연/힐링
33406,나주천연염색박물관,334,313,6,16,실내,체험/학습/산업
33407,T스퀘어,334,156,7,19,실내,체험/학습/산업
33408,박용철생가,334,156,8,21,실외,문화/예술
33409,풍영정,334,156,9,23,실외,종교/역사/전통
33410,전통문화관,334,156,10,25,실외,종교/역사/전통
33411,국립광주박물관,334,156,11,28,실내,종교/역사/전통
33412,국립5·18민주묘지,334,156,12,30,실외,종교/역사/전통
33413,소쇄원,334,317,13,32,실외,자연/힐링
33414,죽녹원,334,317,14,35,실외,자연/힐링
33415,메타세퀘이어길,334,317,15,37,실외,자연/힐링
33501,여수엑스포,335,168,1,0,실외,체험/학습/산업
33502,송광사,335,174,2,4,실외,종교/역사/전통
33503,증심사,335,156,3,7,실외,종교/역사/전통
33504,의재미술관,335,156,4,9,실내,문화/예술
33505,금산사,335,146,5,14,실외,종교/역사/전통
33506,한옥마을,335,146,6,16,실외,종교/역사/전통
33601,여수엑스포,336,168,1,0,실외,체험/학습/산업
33602,보성녹차밭,336,258,2,4,실외,자연/힐링
33603,운주사,336,360,3,7,실외,종교/역사/전통
33604,증심사,336,156,4,10,실외,종교/역사/전통
33605,전통문화관,336,156,5,12,실외,종교/역사/전통
33606,대인예술시장,336,156,6,14,실외,문화/예술
33607,국립광주박물관,336,156,7,16,실내,종교/역사/전통
33608,고창읍성,336,172,8,20,실외,종교/역사/전통
33609,내소사,336,243,9,23,실외,종교/역사/전통
33610,채석강,336,243,10,25,실외,자연/힐링
33611,개암사,336,243,11,27,실외,종교/역사/전통
33701,우드랜드,337,260,1,0,실외,자연/힐링
33702,운주사,337,360,2,3,실외,종교/역사/전통
33703,도곡온천,337,360,3,5,실내,자연/힐링
33704,국립5·18민주묘지,337,156,4,8,실외,종교/역사/전통
33705,충장사,337,156,5,11,실외,종교/역사/전통
33706,소쇄원,337,317,6,13,실외,자연/힐링
33707,한옥마을,337,146,7,17,실외,종교/역사/전통
33812,고추장마을,338,254,12,27,실외,체험/학습/산업
33813,광한루,338,247,13,30,실외,종교/역사/전통
33814,실상사,338,247,14,33,실외,종교/역사/전통
33815,뱀사골,338,247,15,35,실외,자연/힐링
33801,해남땅끝,338,261,1,0,실외,자연/힐링
33802,미황사,338,261,2,3,실외,종교/역사/전통
33803,녹우당,338,261,3,5,실외,자연/힐링
33804,왕인박사유적지,338,333,4,8,실외,종교/역사/전통
33805,반남고분군,338,313,5,11,실외,종교/역사/전통
33806,나주천연염색박물관,338,313,6,13,실내,체험/학습/산업
33807,빛고을공예창작촌,338,156,7,16,실외,체험/학습/산업
33808,포충사,338,156,8,18,실외,종교/역사/전통
33809,국립5·18민주묘지,338,156,9,20,실외,종교/역사/전통
33810,죽녹원,338,317,10,23,실외,자연/힐링
33811,메타세퀘이어길,338,317,11,25,실외,자연/힐링
33901,동화마을,339,112,1,0,실외,체험/학습/산업
33902,차이나타운,339,112,2,2,실외,체험/학습/산업
33903,자유공원,339,112,3,4,실외,자연/힐링
33904,인천개항박물관,339,112,4,6,실내,체험/학습/산업
33905,인천아트플랫폼,339,112,5,8,실외,문화/예술
33906,신포국제시장,339,112,6,10,실외,쇼핑/놀이
33907,월미공원,339,112,7,12,실외,자연/힐링
33908,연안부두 해양광장,339,112,8,14,실외,자연/힐링
33909,중구문화회관,339,112,9,16,실내,문화/예술
34001,무의도,340,112,1,0,실외,자연/힐링
34002,연안부두(해수탕),340,112,2,3,실외,자연/힐링
34003,중구문화회관,340,112,3,5,실내,문화/예술
34004,개항장 역사문화지구,340,112,4,7,실외,종교/역사/전통
34005,차이나타운,340,112,5,9,실외,체험/학습/산업
34006,동화마을,340,112,6,11,실외,체험/학습/산업
34007,월미공원,340,112,7,13,실외,자연/힐링
34101,엑스포과학공원,341,133,1,0,실내,체험/학습/산업
34102,지질박물관,341,133,2,2,실내,체험/학습/산업
34103,화폐박물관,341,133,3,4,실내,종교/역사/전통
34104,한밭수목원,341,133,4,6,실외,자연/힐링
34105,엑스포다리,341,133,5,8,실외,자연/힐링
34106,오월드,341,133,6,11,실외,쇼핑/놀이
34107,뿌리공원,341,133,7,13,실외,자연/힐링
34108,계족산,341,133,8,15,실외,자연/힐링
34201,엑스포과학공원,342,133,1,0,실내,체험/학습/산업
34202,지질박물관,342,133,2,2,실내,체험/학습/산업
34203,화폐박물관,342,133,3,4,실내,종교/역사/전통
34204,한밭수목원,342,133,4,6,실외,자연/힐링
34205,엑스포다리,342,133,5,8,실외,자연/힐링
34206,오월드,342,133,6,11,실외,쇼핑/놀이
34207,뿌리공원,342,133,7,13,실외,자연/힐링
34208,계족산,342,133,8,15,실외,자연/힐링
34209,청남대,342,131,9,17,실외,자연/힐링
34210,문의문화재단지,342,131,10,19,실외,체험/학습/산업
34211,상수허브랜드,342,131,11,22,실외,자연/힐링
34301,간절곶,343,152,1,0,실외,자연/힐링
34302,진하해수욕장,343,152,2,2,실외,자연/힐링
34303,일산해수욕장,343,152,3,5,실외,자연/힐링
34304,대왕암대공원,343,152,4,7,실외,자연/힐링
34305,주전·강동해변,343,152,5,9,실외,자연/힐링
34306,간월재,343,152,6,13,실외,자연/힐링
34307,신불산,343,152,7,15,실외,자연/힐링
34308,신불재,343,152,8,17,실외,자연/힐링
34309,영축산,343,152,9,19,실외,자연/힐링
34401,현대자동차,344,152,1,0,실내,체험/학습/산업
34402,현대중공업,344,152,2,2,실내,체험/학습/산업
34403,박제상 유적지,344,152,3,5,실외,종교/역사/전통
34404,울산암각화박물관,344,152,4,7,실내,종교/역사/전통
34405,반구대 암각화,344,152,5,9,실외,종교/역사/전통
34406,울주 천전리각석,344,152,6,11,실외,종교/역사/전통
34407,석남사,344,152,7,14,실외,종교/역사/전통
34408,간월사지,344,152,8,16,실외,종교/역사/전통
34409,작괘천,344,152,9,18,실외,자연/힐링
34501,태화강대공원,345,152,1,0,실외,자연/힐링
34502,울산대공원,345,152,2,2,실외,자연/힐링
34503,울산박물관,345,152,3,4,실내,체험/학습/산업
34504,울산체육공원,345,152,4,6,실외,자연/힐링
34505,외고산옹기마을,345,152,5,9,실외,체험/학습/산업
34601,뒤웅박고을,346,239,1,0,실외,종교/역사/전통
34602,시립 민속박물관,346,239,2,2,실내,종교/역사/전통
34603,비암사,346,239,3,4,실외,종교/역사/전통
34604,영평사,346,239,4,7,실외,종교/역사/전통
34605,교과서박물관,346,239,5,9,실내,종교/역사/전통
34606,세종전통시장,346,239,6,12,실외,쇼핑/놀이
34701,금강자연휴양림,347,239,1,0,실외,자연/힐링
34702,조천연꽃공원,347,239,2,3,실외,자연/힐링
34703,고복자연공원,347,239,3,5,실외,자연/힐링
34704,베어트리파크,347,239,4,7,실외,자연/힐링
34801,봉산동향나무,348,239,1,0,실외,종교/역사/전통
34802,운주산성,348,239,2,2,실외,종교/역사/전통
34803,금이성,348,239,3,5,실외,종교/역사/전통
34804,김종서장군묘,348,239,4,7,실외,종교/역사/전통
34805,금강대도,348,239,5,9,실외,종교/역사/전통
34806,문절사,348,239,6,12,실외,종교/역사/전통
34901,밀마루전망대,349,239,1,0,실내,자연/힐링
34902,세종호수공원,349,239,2,2,실외,자연/힐링
34903,세종보,349,239,3,4,실외,자연/힐링
34904,독락정,349,239,4,6,실외,종교/역사/전통
34905,합강공원오토캠핑장,349,239,5,8,실외,캠핑/스포츠
34906,우주측지관측센터,349,239,6,11,실내,체험/학습/산업
35001,두물머리,350,202,1,0,실외,자연/힐링
35002,양평레일바이크,350,202,2,3,실외,자연/힐링
35003,용문산관광지,350,202,3,5,실외,자연/힐링
35004,민물고기생태박물관,350,202,4,7,실내,체험/학습/산업
35005,미리내승마클럽,350,202,5,10,실외,캠핑/스포츠
35006,몽양여운형기념관,350,202,6,12,실내,종교/역사/전통
35101,세미원,351,202,1,0,실외,자연/힐링
35102,보릿고개마을,351,202,2,3,실외,체험/학습/산업
35103,친환경농업박물관,351,202,3,5,실내,체험/학습/산업
35104,양평물소리길,351,202,4,7,실외,자연/힐링
35105,황순원문학촌 소나기마을,351,202,5,10,실외,문화/예술
35201,두물머리,352,202,1,0,실외,자연/힐링
35202,용문산관광지,352,202,2,3,실외,자연/힐링
35203,용문산,352,202,3,5,실외,자연/힐링
35204,양평레일바이크,352,202,4,7,실외,자연/힐링
35205,양평군립미술관,352,202,5,9,실내,문화/예술
35206,들꽃수목원,352,202,6,11,실외,자연/힐링
35301,수타사,353,212,1,0,실외,종교/역사/전통
35302,번지점프,353,211,2,4,실외,캠핑/스포츠
35303,통일전망대,353,304,3,8,실외,자연/힐링
35304,김일성 별장,353,304,4,10,실외,자연/힐링
35305,등대전망대,353,90,5,13,실내,자연/힐링
35306,아바이마을,353,90,6,15,실외,자연/힐링
35307,대포항,353,90,7,17,실외,자연/힐링
35401,대관령 양떼목장,354,105,1,0,실외,자연/힐링
35402,효석문학관,354,353,2,3,실외,문화/예술
35403,허브나라,354,353,3,5,실외,자연/힐링
35404,오죽헌,354,105,4,9,실외,종교/역사/전통
35405,바우길5코스,354,105,5,11,실외,자연/힐링
35406,커피거리,354,105,6,14,실외,자연/힐링
35407,낙산사,354,329,7,17,실외,종교/역사/전통
35501,검룡소,355,216,1,0,실외,자연/힐링
35502,황지연못,355,216,2,2,실외,자연/힐링
35503,바람의언덕,355,216,3,4,실외,자연/힐링
35504,고생대자연사박물관,355,216,4,7,실외,체험/학습/산업
35505,구문소,355,216,5,9,실내,자연/힐링
35506,태백산,355,216,6,11,실외,자연/힐링
35507,석탄박물관,355,216,7,13,실내,체험/학습/산업
35508,너와마을,355,322,8,16,실외,자연/힐링
35509,환선굴,355,322,9,19,실내,자연/힐링
35510,해양레일바이크,355,322,10,21,실외,캠핑/스포츠
35511,이사부사자공원,355,322,11,24,실외,자연/힐링
35512,삼척온천,355,322,12,26,실내,자연/힐링
35601,허브팜,356,114,1,0,실외,자연/힐링
35602,청령포,356,121,2,4,실외,종교/역사/전통
35603,검룡소,356,216,3,7,실외,자연/힐링
35604,정동진,356,105,4,11,실외,자연/힐링
35605,커피거리,356,105,5,14,실외,자연/힐링
35606,경포대,356,105,6,16,실외,자연/힐링
35607,주문진수산시장,356,105,7,18,실외,쇼핑/놀이
35608,아바이마을,356,90,8,22,실외,자연/힐링
35701,통일공원,357,105,1,0,실외,체험/학습/산업
35702,대관령박물관,357,105,2,3,실내,종교/역사/전통
35703,단오문화관,357,105,3,5,실내,문화/예술
35704,오죽헌,357,105,4,7,실외,종교/역사/전통
35705,경포대,357,105,5,9,실외,자연/힐링
35801,소양강댐,358,101,1,0,실외,자연/힐링
35802,애니메이션박물관,358,101,2,2,실내,체험/학습/산업
35803,올챙이추억 전시관,358,362,3,7,실내,체험/학습/산업
35804,하조대,358,329,4,11,실외,자연/힐링
35805,남애항,358,329,5,14,실외,자연/힐링
35806,설악산케이블카,358,90,6,17,실외,자연/힐링
35807,천산온천,358,90,7,19,실내,자연/힐링
35808,대포항,358,90,8,21,실외,자연/힐링
35809,통일전망대,358,304,9,25,실외,자연/힐링
35810,거진항,358,304,10,27,실외,자연/힐링
35901,하슬라아트월드,359,105,1,0,실내,문화/예술
35902,정동진,359,105,2,2,실외,자연/힐링
35903,망상해변,359,106,3,4,실외,자연/힐링
35904,고래화석박물관,359,106,4,7,실내,체험/학습/산업
36001,상수허브랜드,360,131,1,0,실외,자연/힐링
36002,문의문화재단지,360,131,2,2,실외,종교/역사/전통
36003,운보의집,360,350,3,5,실외,문화/예술
36004,진천종박물관,360,346,4,8,실외,종교/역사/전통
36005,길상사,360,346,5,10,실내,종교/역사/전통
36006,농다리,360,346,6,12,실외,자연/힐링
36007,민속체험박물관,360,344,7,15,실내,종교/역사/전통
36008,증평장뜰전통시장,360,344,8,17,실외,쇼핑/놀이
36101,상수허브랜드,361,131,1,0,실외,자연/힐링
36102,법주사,361,226,2,3,실외,종교/역사/전통
36103,삼년산성,361,226,3,6,실외,종교/역사/전통
36104,선병국가옥,361,226,4,8,실외,종교/역사/전통
36105,수암골,361,131,5,11,실외,문화/예술
36201,청풍호유람선,362,221,1,0,실외,자연/힐링
36202,청풍문화재단지,362,221,2,2,실외,종교/역사/전통
36203,고수동굴,362,316,3,5,실외,자연/힐링
36204,도담삼봉,362,316,4,7,실외,자연/힐링
36205,미륵리사지,362,127,5,10,실외,종교/역사/전통
36206,수안보온천,362,127,6,12,실내,자연/힐링
36207,반기문총장생가,362,340,7,15,실외,종교/역사/전통
36301,도담삼봉,363,316,1,0,실외,자연/힐링
36302,고수동굴,363,316,3,4,실외,자연/힐링
36303,충주호유람선,363,316,4,7,실외,자연/힐링
36304,법주사,363,226,5,11,실외,종교/역사/전통
36305,삼년산성,363,226,6,13,실외,종교/역사/전통
36306,청남대,363,131,7,16,실외,종교/역사/전통
36307,상수허브랜드,363,131,8,18,실외,자연/힐링
36401,장계관광지,364,337,1,0,실외,자연/힐링
36402,정지용문학관,364,337,2,2,실외,문화/예술
36403,난계국악전수관,364,332,3,5,실내,체험/학습/산업
36404,화양구곡,364,309,4,9,실외,자연/힐링
36405,초정약수,364,131,5,11,실외,자연/힐링
36406,수암골벽화마을,364,131,6,14,실외,문화/예술
36407,상수허브랜드,364,131,7,16,실외,자연/힐링
36501,오송국제바이오산업엑스포,365,131,1,0,실외,체험/학습/산업
36502,미래지테마공원,365,131,2,2,실외,자연/힐링
36503,좌구산 천문대,365,344,3,5,실내,체험/학습/산업
36504,성안길,365,131,5,10,실외,자연/힐링
36505,육거리시장,365,131,6,12,실외,쇼핑/놀이
36506,청남대,365,131,7,15,실외,종교/역사/전통
36601,충주고구려비,366,127,1,0,실외,종교/역사/전통
36602,세계술박물관 리쿼리움,366,127,2,2,실내,체험/학습/산업
36603,탄금대,366,127,3,4,실외,자연/힐링
36604,미륵대원지,366,127,4,7,실외,종교/역사/전통
36605,수안보 온천,366,127,5,10,실내,자연/힐링
36606,조령 제3관문,366,309,6,12,실외,자연/힐링
36607,산막이 옛길,366,309,7,15,실외,자연/힐링
36701,반기문총장생가,367,340,1,0,실외,종교/역사/전통
36702,민속체험박물관,367,344,2,3,실내,체험/학습/산업
36703,운보의집,367,350,3,5,실외,문화/예술
36704,초정약수,367,131,4,7,실외,자연/힐링
36705,농다리,367,346,5,10,실외,자연/힐링
36706,종박물관,367,346,6,12,실내,종교/역사/전통
36707,김유신 탄생지,367,346,7,14,실외,종교/역사/전통
36801,법주사,368,226,1,0,실외,종교/역사/전통
36802,선병국가옥,368,226,2,2,실외,종교/역사/전통
36803,정지용문학관,368,337,3,5,실외,문화/예술
36804,육영수 생가,368,337,4,7,실외,종교/역사/전통
36805,옥계폭포,368,332,5,10,실외,자연/힐링
36806,난계국악박물관,368,332,6,12,실내,체험/학습/산업
36807,와인코리아,368,332,7,14,실내,체험/학습/산업
36901,도담삼봉,369,316,1,0,실외,자연/힐링
36902,다누리 아쿠아리움,369,316,2,2,실내,자연/힐링
36903,고수동굴,369,316,3,4,실외,자연/힐링
36904,장회나루,369,316,4,7,실외,자연/힐링
36905,청풍호 관광모노레일,369,221,5,9,실외,자연/힐링
36906,청풍문화재단지,369,221,6,11,실외,종교/역사/전통
37001,청풍문화재단지,370,221,1,0,실외,종교/역사/전통
37002,청풍호 관광모노레일,370,221,2,2,실외,자연/힐링
37003,청풍랜드,370,221,3,4,실외,쇼핑/놀이
37004,한방엑스포공원,370,221,4,7,실내,체험/학습/산업
37005,의림지,370,221,5,9,실외,자연/힐링
37101,감곡매괴성당,371,340,1,0,실내,종교/역사/전통
37102,배론성지,371,221,2,4,실내,종교/역사/전통
37103,청풍문화재단지,371,221,3,6,실외,종교/역사/전통
37104,수안보 온천,371,127,4,9,실내,자연/힐링
37105,연풍성지,371,309,5,11,실내,종교/역사/전통
37106,음성꽃동네,371,340,6,15,실외,종교/역사/전통
37107,배티성지,371,346,7,18,실내,종교/역사/전통
37201,리솜스파캐슬,372,335,1,0,실내,자연/힐링
37202,충의사,372,335,2,2,실외,종교/역사/전통
37203,해미읍성,372,129,3,4,실외,종교/역사/전통
37204,해미성지,372,129,4,6,실외,종교/역사/전통
37301,상록리조트 아쿠아피아,373,232,1,0,실내,자연/힐링
37302,우정박물관,373,232,2,2,실내,종교/역사/전통
37303,각원사,373,232,3,5,실외,종교/역사/전통
37304,천안박물관,373,232,4,7,실내,종교/역사/전통
37401,도고 파라다이스 스파,374,326,1,0,실내,자연/힐링
37402,아산레일바이크,374,326,2,2,실외,자연/힐링
37403,세계꽃식물원,374,326,3,4,실내,자연/힐링
37404,추사고택,374,326,4,6,실외,종교/역사/전통
37405,천연기념물 백송,374,326,5,8,실외,자연/힐링
37501,테딘워터파크,375,232,1,0,실내,자연/힐링
37502,독립기념관,375,232,2,2,실내,종교/역사/전통
37503,유관순열사기념관,375,232,3,4,실내,종교/역사/전통
37601,희리산,376,323,1,0,실외,자연/힐링
37602,서천특화시장,376,323,2,2,실외,쇼핑/놀이
37603,희리산해송자연휴양림,376,323,3,4,실외,자연/힐링
37604,해미읍성,376,129,4,9,실외,종교/역사/전통
37605,해미성지,376,129,5,11,실외,종교/역사/전통
37606,서산동부시장,376,129,6,13,실외,쇼핑/놀이
37607,동문동성당,376,129,7,15,실내,종교/역사/전통
37608,상흥리 공소,376,129,8,17,실외,종교/역사/전통
37609,계암고택,376,129,9,20,실외,종교/역사/전통
37701,봉수산자연휴양림,377,335,1,0,실외,자연/힐링
37702,의좋은형제공원,377,335,2,2,실외,자연/힐링
37703,천장호 출렁다리,377,349,3,5,실외,자연/힐링
37704,칠갑호,377,349,4,7,실외,자연/힐링
37705,무량사,377,236,5,10,실외,종교/역사/전통
37706,성주사지,377,235,6,12,실외,종교/역사/전통
37707,석탄박물관,377,235,7,14,실내,체험/학습/산업
37708,무창포항,377,235,8,17,실외,자연/힐링
37801,솔모랫길,378,352,1,0,실외,자연/힐링
37802,안면도자연휴양림,378,352,2,3,실외,자연/힐링
37803,고남패총박물관,378,352,3,5,실내,종교/역사/전통
37804,영목항,378,352,4,7,실외,자연/힐링
37805,한국고건축박물관,378,335,5,11,실내,종교/역사/전통
37806,리솜스파캐슬,378,335,6,13,실외,자연/힐링
37807,광시암소한우촌,378,335,7,15,실외,자연/힐링
37901,영산강황포돛배,379,313,1,0,실외,자연/힐링
37902,보성차밭,379,258,2,4,실외,자연/힐링
37903,미황사,379,261,3,8,실외,종교/역사/전통
37904,완도,379,170,4,11,실외,자연/힐링
37905,청산도 올레길,379,170,5,15,실외,자연/힐링
38001,순천만,380,174,1,0,실외,자연/힐링
38002,보성녹차밭,380,258,2,4,실외,자연/힐링
38003,전남도립국악단,380,320,3,8,실내,문화/예술
38004,운림산방,380,268,4,11,실내,문화/예술
38005,울돌목 거북배,380,261,5,14,실외,자연/힐링
38006,종합수산시장,380,165,6,16,실외,쇼핑/놀이
38101,죽녹원,381,317,1,0,실외,자연/힐링
38102,메타세콰이어 가로수길,381,317,2,2,실외,자연/힐링
38103,삼지내마을,381,317,3,4,실외,체험/학습/산업
38104,고인돌 공원,381,174,4,7,실외,자연/힐링
38201,전남도립국악단,382,320,1,0,실내,문화/예술
38202,보성녹차밭,382,258,2,4,실외,자연/힐링
38203,낙안읍성민속마을,382,174,3,7,실외,종교/역사/전통
38301,꽃무릇공원,383,358,1,0,실외,자연/힐링
38302,국향대전,383,358,2,2,실외,자연/힐링
38303,녹진전망대,383,268,3,7,실내,자연/힐링
38304,운림산방,383,268,4,9,실내,문화/예술
38305,땅끝전망대,383,261,5,12,실내,자연/힐링
38306,보길도,383,170,6,15,실외,자연/힐링
38401,법성포,384,252,1,0,실외,쇼핑/놀이
38402,유달산,384,165,2,4,실외,자연/힐링
38403,영암 F1경기장,384,333,3,7,실외,캠핑/스포츠
38404,땅끝마을,384,261,4,10,실외,자연/힐링
38501,안동댐,385,136,1,0,실외,자연/힐링
38502,한국국학진흥원,385,136,2,3,실내,문화/예술
38503,도산서원,385,136,3,5,실외,종교/역사/전통
38504,이육사문학관,385,136,4,7,실내,문화/예술
38505,퇴계태실,385,136,5,9,실외,종교/역사/전통
38506,농암종택,385,136,6,11,실외,종교/역사/전통
