spot_id,spot_name,course_id,region_id,course_seq,time_move,div_inout,tema_name
38507,오천군자리,385,136,7,13,실외,종교/역사/전통
38601,한라생태숲,386,184,1,0,실외,자연/힐링
38602,제주4·3평화공원,386,184,2,2,실외,자연/힐링
38603,노루생태관찰원,386,184,3,4,실외,자연/힐링
38604,절물자연휴양림,386,184,4,6,실외,자연/힐링
38605,국립제주박물관,386,184,5,9,실내,종교/역사/전통
38606,동문재래시장,386,184,6,11,실외,쇼핑/놀이
38607,관덕정,386,184,7,13,실외,종교/역사/전통
38608,용두암,386,184,8,15,실외,자연/힐링
38701,제주도립미술관,387,184,1,0,실내,문화/예술
38702,제주민속자연사박물관,387,184,2,2,실내,종교/역사/전통
38703,국립제주박물관,387,184,3,4,실내,종교/역사/전통
38704,제주해녀박물관,387,184,4,7,실내,종교/역사/전통
38705,김영갑갤러리두모악,387,189,5,10,실내,문화/예술
38706,제주민속촌박물관,387,189,6,13,실내,종교/역사/전통
38707,이중섭미술관,387,189,7,15,실외,문화/예술
38708,서귀포시립기당미술관,387,189,8,17,실내,문화/예술
38709,김정희유배지,387,189,9,20,실외,종교/역사/전통
38710,제주현대미술관,387,184,10,22,실내,문화/예술
38711,제주돌마을공원,387,184,11,24,실외,자연/힐링
38801,오월의 꽃,388,184,1,0,실내,자연/힐링
38802,엉또폭포,388,189,2,3,실외,자연/힐링
38803,한림공원,388,184,3,6,실외,자연/힐링
38804,5.16도로숲터널,388,184,4,9,실외,자연/힐링
38901,우도해양도립공원,389,184,1,0,실외,자연/힐링
38902,제주해녀박물관,389,184,2,2,실내,종교/역사/전통
38903,성산일출봉,389,189,3,5,실외,자연/힐링
38904,일출랜드,389,189,4,7,실외,자연/힐링
38905,토끼섬,389,184,5,10,실외,자연/힐링
38906,세화해안도로,389,184,6,12,실외,자연/힐링
38907,세화해변,389,184,7,14,실외,자연/힐링
38908,하도해변,389,184,8,17,실외,자연/힐링
39001,세화해안도로,390,184,1,0,실외,자연/힐링
39002,세화해변,390,184,2,2,실외,자연/힐링
39003,혼인지,390,189,3,4,실외,종교/역사/전통
39004,섭지코지,390,189,4,7,실외,자연/힐링
39005,만장굴,390,184,5,9,실외,자연/힐링
39006,우도해양도립공원,390,184,6,11,실외,자연/힐링
39007,새섬,390,189,7,15,실외,자연/힐링
39008,제주테디베어박물관,390,189,8,18,실내,문화/예술
39009,제주월드컵경기장,390,189,9,20,실외,캠핑/스포츠
39010,제주유리박물관,390,189,10,22,실내,문화/예술
39101,이중섭미술관,391,189,1,0,실내,문화/예술
39102,외돌개,391,189,2,2,실외,자연/힐링
39103,제주추사관,391,189,3,5,실내,문화/예술
39104,제주향교,391,184,4,8,실내,종교/역사/전통
39105,신양섭지코지 해변,391,189,5,12,실외,자연/힐링
39106,생각하는 정원,391,184,6,16,실외,자연/힐링
39107,제주현대미술관,391,184,7,18,실내,문화/예술
39108,월령선인장자생지,391,184,8,20,실외,자연/힐링
39109,소리섬박물관,391,189,9,23,실내,체험/학습/산업
39110,건강과 성 박물관,391,189,10,25,실내,문화/예술
39201,애월해안도로,392,184,1,0,실외,자연/힐링
39202,한림공원,392,184,2,3,실외,자연/힐링
39203,오설록녹차박물관,392,189,3,5,실내,자연/힐링
39204,소인국테마파크,392,189,4,7,실외,체험/학습/산업
39205,용머리해안,392,189,5,9,실외,자연/힐링
39206,중문관광단지,392,189,6,12,실외,자연/힐링
39207,천지연폭포,392,189,7,14,실외,자연/힐링
39208,남원큰엉,392,189,8,17,실외,자연/힐링
39209,제주민속촌박물관,392,189,9,19,실내,종교/역사/전통
39210,섭지코지,392,189,10,22,실외,자연/힐링
39211,성산일출봉,392,189,11,24,실외,자연/힐링
39301,용두암,393,184,1,0,실외,자연/힐링
39302,함덕해수욕장,393,184,2,3,실외,자연/힐링
39303,만장굴,393,184,3,5,실외,자연/힐링
39304,성산일출봉,393,189,4,7,실외,자연/힐링
39305,섭지코지,393,189,5,10,실외,자연/힐링
39306,일출랜드,393,189,6,12,실외,자연/힐링
39307,성읍민속마을,393,189,7,14,실외,체험/학습/산업
39308,천지연폭포,393,189,8,17,실외,자연/힐링
39309,중문관광단지,393,189,9,19,실외,자연/힐링
39310,산방산,393,189,10,22,실외,자연/힐링
39311,생각하는정원,393,184,11,24,실외,자연/힐링
39312,오설록녹차박물관,393,189,12,26,실외,자연/힐링
39313,소인국테마파크,393,189,13,28,실외,자연/힐링
39314,프시케월드 나비박물관,393,184,14,31,실외,체험/학습/산업
39315,관음사,393,184,15,34,실외,종교/역사/전통
39316,제주민속자연사박물관,393,184,16,36,실내,종교/역사/전통
39317,국립제주박물관,393,184,17,38,실내,종교/역사/전통
39401,시흥초등학교,394,189,1,0,실외,자연/힐링
39402,말미오름,394,189,2,0,실외,자연/힐링
39403,알오름,394,189,3,6,실외,자연/힐링
39404,종달초등학교,394,189,4,12,실외,자연/힐링
39405,종달리 옛 소금밭,394,189,5,13,실외,자연/힐링
39406,목화휴게소,394,189,6,13,실외,자연/힐링
39407,성산갑문입구,394,189,7,14,실외,자연/힐링
39408,수마포,394,189,8,15,실외,자연/힐링
39409,광치기해변,394,189,9,15,실외,자연/힐링
39501,광치기해변,395,189,1,0,실외,자연/힐링
39502,식산봉,395,189,2,1,실외,자연/힐링
39503,족지물,395,189,3,1,실외,자연/힐링
39504,오조리마을회관,395,189,4,1,실외,자연/힐링
39505,홍마트,395,189,5,1,실외,자연/힐링
39506,대수산봉,395,189,6,1,실외,자연/힐링
39507,말 방목장입구,395,189,7,2,실외,자연/힐링
39508,혼인지,395,189,8,3,실외,자연/힐링
39509,온평포구,395,189,9,3,실외,자연/힐링
39601,온평포구,396,189,1,0,실외,자연/힐링
39602,난산리,396,189,2,1,실외,자연/힐링
39603,통오름,396,189,3,2,실외,자연/힐링
39604,독자봉,396,189,4,2,실외,자연/힐링
39605,김영갑갤러리두모악,396,189,5,2,실외,문화/예술
39606,신풍신청 바다목장,396,189,6,3,실외,자연/힐링
39607,배고픈다리,396,189,7,3,실외,자연/힐링
39608,표선해비치 해변,396,189,8,4,실외,자연/힐링
39701,표선해비치 해변/해양수산연구소,397,189,1,0,실외,자연/힐링
39702,해병대길,397,189,2,1,실외,자연/힐링
39703,망오름 정상,397,189,3,2,실외,자연/힐링
39704,영천사/삼석교,397,189,4,2,실외,자연/힐링
39705,남원포구,397,189,5,3,실외,자연/힐링
39801,남원포구,398,189,1,0,실외,자연/힐링
39802,남원큰엉,398,189,2,1,실외,자연/힐링
39803,종정테웃개,398,189,3,2,실외,자연/힐링
39804,동백나무군락/조배머들코지,398,189,4,3,실외,자연/힐링
39805,넙빌레,398,189,5,0,실외,자연/힐링
39806,망장포/예촌망,398,189,6,1,실외,자연/힐링
39807,쇠소깍,398,189,7,4,실외,자연/힐링
39901,쇠소깍,399,189,1,0,실외,자연/힐링
39902,제지기오름,399,189,2,3,실외,자연/힐링
39903,구두미 포구,399,189,3,4,실외,자연/힐링
39904,검은여 쉼터,399,189,4,5,실외,자연/힐링
39905,제주올레사무국&안내국,399,189,5,6,실외,자연/힐링
39906,서귀포 매일올레시장/서귀포항,399,189,6,7,실외,자연/힐링
39907,남성리사거리,399,189,7,7,실외,자연/힐링
39908,삼매봉입구,399,189,8,7,실외,자연/힐링
39909,외돌개,399,189,9,7,실외,자연/힐링
40001,외돌개,400,189,1,0,실외,자연/힐링
40002,돔베낭길,400,189,2,0,실외,자연/힐링
40003,수봉로,400,189,3,1,실외,자연/힐링
40004,법환포구,400,189,4,3,실외,자연/힐링
40005,서건도 앞,400,189,5,3,실외,자연/힐링
40006,강정천,400,189,6,4,실외,자연/힐링
40007,월평포구,400,189,7,6,실외,자연/힐링
40008,월평마을 아왜낭목,400,189,8,6,실외,자연/힐링
40101,월드컵경기장,401,189,1,0,실외,자연/힐링
40102,대신중학교,401,189,2,0,실외,자연/힐링
40103,엉또폭포,401,189,3,1,실외,자연/힐링
40104,고근산 정상,401,189,4,1,실외,자연/힐링
40105,제남아동복지센터,401,189,5,1,실외,자연/힐링
40106,서호초등학교,401,189,6,2,실외,자연/힐링
40107,하논분화구,401,189,7,2,실외,자연/힐링
40108,삼매봉 입구 삼거리,401,189,8,3,실외,자연/힐링
40109,외돌개,401,189,9,3,실외,자연/힐링
40201,월평마을 아왜낭목,402,189,1,0,실외,자연/힐링
40202,약천사,402,189,2,1,실외,자연/힐링
40203,대포포구,402,189,3,3,실외,자연/힐링
40204,주상절리 안내소,402,189,4,5,실외,자연/힐링
40205,베릿네오름 입구,402,189,5,5,실외,자연/힐링
40206,중문색달해변,402,189,6,5,실외,자연/힐링
40207,예래생태공원,402,189,7,6,실외,자연/힐링
40208,논짓물,402,189,8,6,실외,자연/힐링
40209,대평포구,402,189,9,7,실외,자연/힐링
40301,대평포구,403,189,1,0,실외,자연/힐링
40302,몰질,403,189,2,3,실외,자연/힐링
40303,볼레낭길/월라봉,403,189,3,7,실외,자연/힐링
40304,진모르동산,403,189,4,7,실외,자연/힐링
40305,자귀나무 숲길/황개천,403,189,5,8,실외,자연/힐링
40306,화순 금모래해변,403,189,6,8,실외,자연/힐링
40401,화순 금모래해변,404,189,1,0,실외,자연/힐링
40402,산방연대,404,189,2,1,실외,자연/힐링
40403,사계포구,404,189,3,1,실외,자연/힐링
40404,송악산/송악산 전망대,404,189,4,2,실외,자연/힐링
40405,섯알오름4-3희생자 추모비,404,189,5,2,실외,자연/힐링
40406,하모해수욕장/모슬포항,404,189,6,3,실외,자연/힐링
40501,모슬포항,405,189,1,0,실외,자연/힐링
40502,대정여고,405,189,2,0,실외,자연/힐링
40503,모슬봉,405,189,3,1,실외,자연/힐링
40504,정난주 마리아 성지,405,189,4,1,실외,자연/힐링
40505,신평곶자왈,405,189,5,2,실외,자연/힐링
40506,정개왓 광장,405,189,6,3,실외,자연/힐링
40507,효자정려비,405,189,7,3,실외,자연/힐링
40508,무릉 생태학교,405,189,8,4,실외,자연/힐링
40601,무릉 생태학교,406,189,1,0,실외,자연/힐링
40602,신도 생태연못,406,189,2,1,실외,자연/힐링
40603,녹남봉,406,189,3,2,실외,자연/힐링
40604,한장동 마을회관/수월봉,406,184,4,2,실외,자연/힐링
40605,당산봉,406,184,5,3,실외,자연/힐링
40606,생이기정길,406,184,6,3,실외,자연/힐링
40607,용수포구,406,184,7,4,실외,자연/힐링
40701,용수포구,407,184,1,0,실외,자연/힐링
40702,충혼탑사거리/용수저수지,407,184,2,1,실외,자연/힐링
40703,특전사숲길,407,184,3,2,실외,자연/힐링
40704,고사리숲길,407,184,4,3,실외,자연/힐링
40705,낙천리의자마을,407,184,5,3,실외,자연/힐링
40706,저지오름,407,184,6,4,실외,자연/힐링
40707,저지마을 회관,407,184,7,4,실외,자연/힐링
40801,저지마을 회관,408,184,1,0,실외,자연/힐링
40802,큰소낭 숲길,408,184,2,1,실외,자연/힐링
40803,오시록헌 농로,408,184,3,2,실외,자연/힐링
40804,무명천/월령 선인장 자생지,408,184,4,3,실외,자연/힐링
40805,협재해수욕장,408,184,5,3,실외,자연/힐링
40806,옹포포구,408,184,6,4,실외,자연/힐링
40807,한림항 비양도 도항선 선착장,408,184,7,5,실외,자연/힐링
40901,한림항 비양도 도항선 선착장,409,184,1,0,실외,자연/힐링
40902,대수포구,409,184,2,1,실외,자연/힐링
40903,영새성물/선운정사,409,184,3,2,실외,자연/힐링
40904,납읍초등학교 금산공원입구,409,184,4,2,실외,자연/힐링
40905,백일홍길,409,184,5,3,실외,자연/힐링
40906,고내봉 입구,409,184,6,3,실외,자연/힐링
40907,고내포구,409,184,7,4,실외,자연/힐링
41001,고내포구,410,184,1,0,실외,자연/힐링
41002,남두연대,410,184,2,1,실외,자연/힐링
41003,구엄돌염전,410,184,3,1,실외,자연/힐링
41004,수산봉 입구,410,184,4,2,실외,자연/힐링
41005,수산저수지,410,184,5,2,실외,자연/힐링
41006,항몽유적지,410,184,6,3,실외,자연/힐링
41007,청화마을,410,184,7,4,실외,자연/힐링
41008,광령1리 사무소,410,184,8,4,실외,자연/힐링
41101,광령1리 사무소,411,184,1,0,실외,자연/힐링
41102,무수천 숲길,411,184,2,0,실외,자연/힐링
41103,외도월대,411,184,3,1,실외,자연/힐링
41104,이호테우해변,411,184,4,2,실외,자연/힐링
41105,도두봉,411,184,5,3,실외,자연/힐링
41106,레포츠공원,411,184,6,3,실외,자연/힐링
41107,용두암,411,184,7,4,실외,자연/힐링
41108,관덕정,411,184,8,4,실외,자연/힐링
41109,동문로터리 산지천 마당,411,184,9,4,실외,자연/힐링
41201,동문로터리 산지천 마당,412,184,1,0,실외,자연/힐링
41202,제주항,412,184,2,0,실외,자연/힐링
41203,사라봉/화북포구,412,184,3,1,실외,자연/힐링
41204,삼양검은모래해변/불탑사,412,184,4,2,실외,자연/힐링
41205,닭머르동산/대섬,412,184,5,3,실외,자연/힐링
41206,조천 만세동산,412,184,6,4,실외,자연/힐링
41301,추자항,413,184,1,0,실외,자연/힐링
41302,추자등대,413,184,2,16,실외,자연/힐링
41303,묵리교차로,413,184,3,32,실외,자연/힐링
41304,신양항/황경헌의 묘,413,184,4,47,실외,자연/힐링
41305,돈대산,413,184,5,47,실외,자연/힐링
41306,추자교/추자항,413,184,6,63,실외,자연/힐링
41401,조천 만세동산,414,184,1,0,실외,자연/힐링
41402,신흥 해수욕장,414,184,2,0,실외,자연/힐링
41403,함덕 서우봉해변,414,184,3,1,실외,자연/힐링
41404,너븐숭이 4-3기념관,414,184,4,1,실외,자연/힐링
41405,북촌포구 등명대/북촌동굴,414,184,5,2,실외,자연/힐링
41406,동복리 마을 운동장,414,184,6,2,실외,자연/힐링
41407,김녕농로/김녕서포구,414,184,7,4,실외,자연/힐링
41501,김녕서포구,415,184,1,0,실외,자연/힐링
41502,환해장성,415,184,2,2,실외,자연/힐링
41503,월정해수욕장,415,184,3,3,실외,자연/힐링
41504,행원포구,415,184,4,4,실외,자연/힐링
41505,좌가연대,415,184,5,4,실외,자연/힐링
41506,계룡동마을회관,415,184,6,5,실외,자연/힐링
41507,뱅듸길/제주해녀박물관,415,184,7,6,실외,자연/힐링
41602,낯물밭길/별방진,416,184,2,1,실외,자연/힐링
41603,해안도로(석다원),416,184,3,2,실외,자연/힐링
41604,토끼섬/하도해수욕장,416,184,4,3,실외,자연/힐링
41605,지미봉 정상,416,184,5,3,실외,자연/힐링
41606,종달바당,416,184,6,4,실외,자연/힐링
41601,제주해녀박물관,416,184,1,0,실외,자연/힐링
41701,박사마을 선양탑,417,101,1,0,실외,자연/힐링
41702,신매대교,417,101,2,1,실외,자연/힐링
41703,소양2교,417,101,3,2,실외,자연/힐링
41704,소양강처녀상,417,101,4,2,실외,자연/힐링
41705,당간지주,417,101,5,2,실외,자연/힐링
41706,근화동배터,417,101,6,3,실외,자연/힐링
41707,중도 섬둘레길,417,101,7,5,실외,자연/힐링
41708,공지천,417,101,8,5,실외,자연/힐링
41709,황금비늘테마거리,417,101,9,5,실외,자연/힐링
41710,어린이회관,417,101,10,5,실외,자연/힐링
41711,봉화대(라데나콘도),417,101,11,7,실외,자연/힐링
41712,송암리,417,101,12,12,실외,자연/힐링
41713,김유정문학촌,417,101,13,18,실외,자연/힐링
41714,소양댐,417,101,14,23,실외,자연/힐링
41801,구룡사,418,114,1,0,실외,자연/힐링
41802,세렴폭포,418,114,2,1,실외,자연/힐링
41803,비로봉,418,114,3,1,실외,자연/힐링
41804,항로봉,418,114,4,3,실외,자연/힐링
41805,국형사,418,114,5,3,실외,자연/힐링
41806,입석대,418,114,6,4,실외,자연/힐링
41807,비로봉,418,114,7,5,실외,자연/힐링
41901,보현사,419,105,1,0,실외,자연/힐링
41902,명주군완릉,419,105,2,1,실외,자연/힐링
41903,관음리5층석탑,419,105,3,2,실외,자연/힐링
41904,대관령박물관,419,105,4,3,실외,자연/힐링
41905,임경당(상임경당),419,105,5,4,실외,자연/힐링
41906,오봉서원,419,105,6,5,실외,자연/힐링
41907,대관령휴게소,419,105,7,7,실외,자연/힐링
41908,대관령국사성황사 및 산신당,419,105,8,8,실외,자연/힐링
41909,대관령양떼목장,419,105,9,8,실외,자연/힐링
41910,선자령,419,105,10,9,실외,자연/힐링
41911,대공산성,419,105,11,10,실외,자연/힐링
42001,용연동굴,420,216,1,0,실외,자연/힐링
42002,매봉산풍력단지,420,216,2,0,실외,자연/힐링
42003,석탄박물관,420,216,3,4,실외,자연/힐링
42004,검룡소,420,216,4,8,실외,자연/힐링
42101,조양동선사유적지,421,90,1,0,실외,자연/힐링
42102,청대산(떡밭재),421,90,2,1,실외,자연/힐링
42103,엑스포공원 일대,421,90,3,1,실외,자연/힐링
42201,수타사. 공작산 생태숲,422,212,1,0,실외,자연/힐링
42202,홍천생명건강과학관,422,212,2,2,실외,자연/힐링
42203,하이트맥주산업단지,422,212,3,3,실외,자연/힐링
42204,자연환경연구공원,422,212,4,5,실외,자연/힐링
42205,가리산자연휴양림,422,212,5,10,실외,자연/힐링
42301,청령포,423,121,1,0,실외,자연/힐링
42302,영흥리,423,121,2,1,실외,자연/힐링
42303,동강사진박물관,423,121,3,2,실외,자연/힐링
42304,별마로천문대,423,121,4,3,실외,자연/힐링
42305,장릉,423,121,5,4,실외,자연/힐링
42306,선돌,423,121,6,4,실외,자연/힐링
42307,강원도 탄광문화촌,423,121,7,6,실외,자연/힐링
42401,월정사,424,353,1,0,실외,자연/힐링
42402,동파골야영장,424,353,2,1,실외,자연/힐링
42403,상원사,424,353,3,2,실외,자연/힐링
42404,한국자생식물원,424,353,4,5,실외,자연/힐링
42501,두타연,425,328,1,0,실외,자연/힐링
42502,방산자기박물관,425,328,2,1,실외,자연/힐링
42503,국토정중앙천문대,425,328,3,6,실외,자연/힐링
42504,광치자연휴양림,425,328,4,9,실외,자연/힐링
42505,박수근미술관,425,328,5,12,실외,자연/힐링
42506,선사박물관,425,328,6,13,실외,자연/힐링
42507,한반도섬,425,328,7,13,실외,자연/힐링
42508,을지전망대,425,328,8,21,실외,자연/힐링
42509,제4땅굴,425,328,9,21,실외,자연/힐링
42510,전쟁기념관,425,328,10,22,실외,자연/힐링
42511,통일관,425,328,11,29,실외,자연/힐링
42601,화진포 관광지,426,304,1,0,실외,자연/힐링
42602,통일전망대,426,304,2,1,실외,자연/힐링
42603,건봉사,426,304,3,5,실외,자연/힐링
42604,송지호,426,304,4,9,실외,자연/힐링
42605,청간정,426,304,5,12,실외,자연/힐링
42701,아라서해갑문,427,112,1,0,실외,캠핑/스포츠
42702,아라한강갑문,427,108,2,1,실외,캠핑/스포츠
42801,아라한강갑문,428,108,1,0,실외,캠핑/스포츠
42802,여의도 서강대교 남단,428,108,2,1,실외,캠핑/스포츠
42803,뚝섬 전망콜플렉스,428,108,3,2,실외,캠핑/스포츠
42804,광나루 자전거공원,428,108,4,3,실외,캠핑/스포츠
42805,팔당대교,428,314,5,3,실외,캠핑/스포츠
42901,팔당대교,429,314,1,0,실외,캠핑/스포츠
42902,북한강철교,429,314,2,0,실외,캠핑/스포츠
42903,양평군립미술관,429,202,3,2,실외,캠핑/스포츠
42904,이포보,429,331,4,3,실외,캠핑/스포츠
42905,여주보,429,331,5,4,실외,캠핑/스포츠
42906,강천보,429,331,6,4,실외,캠핑/스포츠
42907,비내섬,429,127,7,6,실외,캠핑/스포츠
42908,목행교,429,127,8,7,실외,캠핑/스포츠
42909,탄금대,429,127,9,8,실외,캠핑/스포츠
43001,밝은 광장,430,314,1,0,실외,캠핑/스포츠
43002,샛터삼거리,430,314,2,1,실외,캠핑/스포츠
43003,경강교,430,300,3,3,실외,캠핑/스포츠
43004,의암댐,430,101,4,4,실외,캠핑/스포츠
43005,신매대교,430,101,5,5,실외,캠핑/스포츠
43101,탄금대,431,127,1,0,실외,캠핑/스포츠
43102,수안보온천,431,127,2,1,실외,캠핑/스포츠
43103,이화령 휴게소,431,309,3,2,실외,캠핑/스포츠
43104,불정역,431,273,4,4,실외,캠핑/스포츠
43105,상풍교,431,137,5,5,실외,캠핑/스포츠
43201,상풍교,432,137,1,0,실외,캠핑/스포츠
43202,상주보,432,137,2,0,실외,캠핑/스포츠
43203,낙단보,432,137,3,1,실외,캠핑/스포츠
43204,구미보,432,279,4,3,실외,캠핑/스포츠
43205,칠곡보,432,351,5,5,실외,캠핑/스포츠
43206,강정고령보,432,303,6,6,실외,캠핑/스포츠
43207,달성보,432,303,7,7,실외,캠핑/스포츠
43208,합천창녕보,432,347,8,9,실외,캠핑/스포츠
43209,창녕함안보,432,347,9,11,실외,캠핑/스포츠
43210,물문화관,432,257,10,14,실외,캠핑/스포츠
43211,낙동강 하구둑,432,159,11,16,실외,캠핑/스포츠
43301,안동댐,433,136,1,0,실외,캠핑/스포츠
43302,상풍교,433,137,2,4,실외,캠핑/스포츠
43303,상주보,433,137,3,4,실외,캠핑/스포츠
43304,낙단보,433,137,4,5,실외,캠핑/스포츠
43305,구미보,433,279,5,6,실외,캠핑/스포츠
43306,칠곡보,433,351,6,8,실외,캠핑/스포츠
43307,강정고령보,433,303,7,10,실외,캠핑/스포츠
43308,달성보,433,303,8,11,실외,캠핑/스포츠
43309,합천창녕보,433,347,9,12,실외,캠핑/스포츠
43310,창녕함안보,433,347,10,15,실외,캠핑/스포츠
43311,물문화관,433,257,11,18,실외,캠핑/스포츠
43312,낙동강 하구둑,433,159,12,20,실외,캠핑/스포츠
43401,대청댐,434,131,1,0,실외,캠핑/스포츠
43402,세종보,434,239,2,2,실외,캠핑/스포츠
43403,공주보,434,307,3,3,실외,캠핑/스포츠
43404,백제보,434,349,4,5,실외,캠핑/스포츠
43405,성당포구,434,342,5,6,실외,캠핑/스포츠
43406,금강하구둑,434,323,6,8,실외,캠핑/스포츠
43501,담양댐,435,317,1,0,실외,캠핑/스포츠
43502,메타세쿼이아길,435,317,2,0,실외,캠핑/스포츠
43503,담양대나무숲,435,317,3,1,실외,캠핑/스포츠
43504,승촌보,435,156,4,3,실외,캠핑/스포츠
43505,죽산보,435,313,5,5,실외,캠핑/스포츠
43506,느러지 관람전망대,435,313,6,5,실외,캠핑/스포츠
43507,영산강 하구둑,435,320,7,7,실외,캠핑/스포츠
43601,섬진강생활체육공원(강진교),436,244,1,0,실외,캠핑/스포츠
43602,장군목,436,254,2,1,실외,캠핑/스포츠
43603,향가유원지,436,254,3,2,실외,캠핑/스포츠
43604,횡탄정,436,306,4,3,실외,캠핑/스포츠
43605,사성암,436,310,5,4,실외,캠핑/스포츠
43606,남도대교,436,310,6,6,실외,캠핑/스포츠
43607,매화마을,436,266,7,7,실외,캠핑/스포츠
43608,배알도수변공원,436,266,8,8,실외,캠핑/스포츠
43701,행촌교차로,437,309,1,0,실외,캠핑/스포츠
43702,괴강교,437,309,2,1,실외,캠핑/스포츠
43703,백로공원,437,344,3,3,실외,캠핑/스포츠
43704,무심천교,437,131,4,4,실외,캠핑/스포츠
43705,합강공원,437,239,5,6,실외,캠핑/스포츠
43801,통일전망대,438,304,1,0,실외,캠핑/스포츠
43802,북천철교,438,304,2,1,실외,캠핑/스포츠
43803,봉포해변,438,304,3,3,실외,캠핑/스포츠
43804,영금정,438,90,4,3,실외,캠핑/스포츠
43805,동호해변,438,329,5,5,실외,캠핑/스포츠
43806,지경공원,438,329,6,6,실외,캠핑/스포츠
43807,경포해변,438,105,7,7,실외,캠핑/스포츠
43808,정동진,438,105,8,9,실외,캠핑/스포츠
43809,망상해변,438,106,9,10,실외,캠핑/스포츠
43810,추암촛대바위,438,106,10,11,실외,캠핑/스포츠
43811,한재공원,438,322,11,11,실외,캠핑/스포츠
43812,임원,438,322,12,13,실외,캠핑/스포츠
